Reference Year,GHGRP ID No.,Facility Province or Territory,CO2 tonnes,CH4 tonnes,N2O tonnes,SF6 tonnes,HFC Total tonnes CO2e,PFC Total tonnes CO2e
2018,G10941,British Columbia,10616.295,31.942,0.131,0.0,0.0,0.0
2018,G10942,British Columbia,9175.9026,205.7809,0.2622,0.0,0.0,0.0
2018,G10944,British Columbia,32394.5571,265.2692,0.9204,0.0,0.0,0.0
2018,G10945,British Columbia,36687.5724,275.7134,1.0672,0.0,0.0,0.0
2018,G10946,British Columbia,11253.2903,55.2125,0.3319,0.0,0.0,0.0
2018,G10947,British Columbia,21079.6247,245.2278,0.6255,0.0,0.0,0.0
2018,G10948,British Columbia,12938.3456,55.206,0.1251,0.0,0.0,0.0
2018,G10949,British Columbia,28532.4877,0.5449,0.4868,0.0,0.0,0.0
2018,G10950,British Columbia,8727.57,92.335,0.238,0.0,0.0,0.0
2018,G10952,British Columbia,28043.573,0.6592,0.6432,0.0,0.0,0.0
2018,G10953,British Columbia,18900.6842,0.4834,0.6414,0.0,0.0,0.0
2018,G10954,British Columbia,16726.0,0.35852,0.308942,0.0,0.0,0.0
2018,G10955,British Columbia,28462.76,0.558419,0.55499,0.0,0.0,0.0
2018,G10956,British Columbia,10445.869,43.366,0.177,0.0,0.0,0.0
2018,G10957,British Columbia,30614.10093,0.97719,0.65078,0.0,0.0,0.0
2018,G10958,British Columbia,10583.7194,0.3299,0.1979,0.0,0.0,0.0
2018,G10961,British Columbia,9597.8272,61.752,0.2327,0.0,0.0,0.0
2018,G10962,Alberta,0.0,138.0,10.36,0.0,0.0,0.0
2018,G10963,Alberta,26043.8775,55.7403,7.7471,0.0,0.0,0.0
2018,G10964,British Columbia,10133.2172,118.5588,0.2308,0.0,0.0,0.0
2018,G10966,British Columbia,13859.869,55.733,0.41,0.0,0.0,0.0
2018,G10967,British Columbia,7064.361,162.52,0.208,0.0,0.0,0.0
2018,G10968,British Columbia,33812.461,134.428,1.013,0.0,0.0,0.0
2018,G10969,British Columbia,9660.897,20.476,0.104,0.0,0.0,0.0
2018,G10971,British Columbia,8849.204,91.303,0.145,0.0,0.0,0.0
2018,G10972,British Columbia,10606.924,35.583,0.315,0.0,0.0,0.0
2018,G10973,British Columbia,9359.522,48.315,0.114,0.0,0.0,0.0
2018,G10974,British Columbia,31220.764,813.657056,0.940493,0.0,0.0,0.0
2018,G10975,Ontario,1248.172,1029.635129,0.053829,0.0,0.0,0.0
2018,G10976,Alberta,14931.975,266.078,0.026,0.0,0.0,0.0
2018,G10977,Alberta,14730.449,186.986,0.026,0.0,0.0,0.0
2018,G10978,Alberta,11735.898,144.606,0.305,0.0,0.0,0.0
2018,G10979,Alberta,12121.147,154.538,0.023,0.0,0.0,0.0
2018,G10980,Alberta,9762.028,64.63,0.224,0.0,0.0,0.0
2018,G10981,Alberta,10110.41399,232.472184,0.442648,0.0,0.0,0.0
2018,G10983,Ontario,10144.42,0.195962,0.174662,0.0,0.0,0.0
2018,G10985,Alberta,19408.7,0.402,0.31,0.0,0.0,0.0
2018,G10986,Quebec,1463.02,0.0298,0.88471,0.364,1413.6,16051.395
2018,G10987,Quebec,426.77,0.00919,0.00372,0.0,0.0,0.0
2018,G10989,Alberta,15784.01262,0.27525,0.31376,0.0,0.0,0.0
2018,G10991,Ontario,12800.0,0.2501,0.2203,0.0,0.0,0.0
2018,G10992,Alberta,13292.0173,147.7811,0.0521,0.0,0.0,0.0
2018,G10993,Alberta,9580.249,45.538,0.12,0.0,0.0,0.0
2018,G10994,Ontario,46394.472,0.318,0.514,0.0,0.0,0.0
2018,G10995,Saskatchewan,12474.384,144.575,0.221,0.0,0.0,0.0
2018,G10997,Alberta,8137.814,87.414,0.191,0.0,0.0,0.0
2018,G10998,Manitoba,26876.0,0.68,0.46,0.0,0.0,0.0
2018,G10999,Alberta,14094.7239,1.10418,0.34161,0.0,0.0,0.0
2018,G11000,Alberta,13634.195,2.522,0.2309,0.0,0.0,0.0
2018,G11001,Alberta,11483.372,0.8841,0.2886,0.0,0.0,0.0
2018,G11002,Alberta,9626.3092,83.6047,0.1719,0.0,0.0,0.0
2018,G11003,Alberta,29127.628,10.3923,0.2209,0.0,0.0,0.0
2018,G11004,Alberta,9908.977,28.211,0.137,0.0,0.0,0.0
2018,G11005,Alberta,10150.25,110.782,0.138,0.0,0.0,0.0
2018,G11007,Quebec,16402.6,0.323,0.288,0.0,80.33411,0.0
2018,G11008,Nova Scotia,29375.3347,0.5071,0.5133,0.0,0.0,0.0
2018,G11009,Ontario,17038.65,0.5087,0.2876,0.0,0.0,0.0
2018,G11010,Alberta,24061.13626,85.043562,0.513284,0.0,0.0,0.0
2018,G11011,Alberta,10887.7184,23.052,3.2698,0.0,0.0,0.0
2018,G11012,Alberta,19869.373,246.323,0.265,0.0,0.0,0.0
2018,G11013,Ontario,12506.85,0.2464,0.2196,0.0,0.0,0.0
2018,G11014,Quebec,15398.729,0.333,0.471,0.0,0.0,0.0
2018,G11015,Alberta,13357.97001,0.023203,0.031404,0.0,0.0,0.0
2018,G11016,Alberta,18639.8823,0.3577,0.3384,0.0,0.0,0.0
2018,G11017,Alberta,13284.8384,169.5683,0.1708,0.0,0.0,0.0
2018,G11018,Ontario,21964.32,0.477258,0.390133,0.0,0.0,0.0
2018,G11019,Ontario,16817.8,0.3353,0.306,0.0,0.0,0.0
2018,G11020,Ontario,24371.0,0.48,0.428,0.0,0.0,0.0
2018,G11022,Alberta,25328.02,447.57,8.9,0.0,0.0,0.0
2018,G11024,Alberta,4980.3981,210.1007,0.0184,0.0,0.0,0.0
2018,G11025,Ontario,26253.442,112.22942,0.81093,0.04,360.1,0.0
2018,G11026,Ontario,15679.0,0.305,0.274,0.0,0.0,0.0
2018,G11027,Ontario,24598.0981,0.485,0.482,0.0,0.0,0.0
2018,G11028,Ontario,26370.8935,0.501,0.4507,0.0,0.0,0.0
2018,G11029,Alberta,12470.441,96.524,0.218,0.0,0.0,0.0
2018,G11030,Alberta,6961.34,173.728,0.128,0.0,0.0,0.0
2018,G11031,British Columbia,12859.696,0.4601,2.8098,0.0,0.0,0.0
2018,G11032,Quebec,10329.72,0.169,0.152,0.0,0.0,0.0
2018,G11034,Ontario,7330.23,8.6542,5.3499,0.0,0.0,0.0
2018,G11036,New Brunswick,23089.0,0.6924,3.6056,0.0,0.0,0.0
2018,G11037,Alberta,9813.017,149.802,0.158,0.0,0.0,0.0
2018,G11038,British Columbia,11879.5171,231.182791,0.331308,0.0,0.0,0.0
2018,G11039,Quebec,8226.1148,0.0595,0.29452,0.0,0.0,0.0
2018,G11040,Alberta,22.435,453.0024,0.012,0.0,0.0,0.0
2018,G11041,Ontario,29067.0,0.572,0.511,0.0,0.0,0.0
2018,G11042,Ontario,12646.18,0.04888,0.00683,0.0,0.0,0.0
2018,G11043,Ontario,19277.606,0.383,0.335,0.0,0.0,0.0
2018,G11045,Alberta,16330.952,53.687,0.252,0.0,0.0,0.0
2018,G11046,Ontario,13819.75,9.59,0.271,0.0,0.0,0.0
2018,G11047,Alberta,7052.208,670.0693,1.154302,0.0,0.0,0.0
2018,G11048,Quebec,18938.29969,0.007986,0.25349,0.0,0.0,0.0
2018,G11049,Saskatchewan,56405.0,10.2893,0.518014,0.0,0.0,0.0
2018,G11050,Quebec,70.0303,0.0011,0.005,0.0,0.0,0.0
2018,G11052,Quebec,10071.0,0.195,0.174,0.0,21.816337,0.0
2018,G11053,Quebec,22598.0,0.45,0.4,0.0,213.65881,0.0
2018,G11054,Quebec,17684.0,0.34284,0.3057,0.0,2.61596,0.0
2018,G11055,Quebec,13223.0,0.261,0.232,0.0,139.9694,0.0
2018,G11056,Alberta,23652.10171,0.514458,0.374979,0.0,0.0,0.0
2018,G11057,Alberta,404.0,1728.06,0.16,0.0,0.0,0.0
2018,G11058,Nova Scotia,26161.46,0.4862,0.46,0.0,0.0,0.0
2018,G11059,Ontario,26221.23,0.517,0.461,0.0,0.0,0.0
2018,G11060,Ontario,14924.72,0.294,0.262,0.0,0.0,0.0
2018,G11061,Quebec,8741.067931,0.174996,0.154192,0.0,4.035503,0.0
2018,G11064,Quebec,24945.0,18.0335,9.428383,0.0,21.572718,0.0
2018,G11065,Ontario,0.0,457.6502,0.01502,0.0,0.0,0.0
2018,G11066,Ontario,21582.1114,0.6282,2.9563,0.0,0.0,0.0
2018,G11067,Quebec,16119.5088,0.319,0.3013,0.0,0.0,0.0
2018,G11068,Alberta,32322.914,0.631804,0.563505,0.0,0.0,0.0
2018,G11069,Alberta,12200.522,0.235,0.845,0.0,0.0,0.0
2018,G11070,Saskatchewan,13323.66726,0.26656,0.788175,0.000222,0.0,0.0
2018,G11071,Nova Scotia,13203.3315,0.0272,0.2542,0.0,0.0,0.0
2018,G11072,Newfoundland and Labrador,20815.0425,1.0291,3.0952,0.0,0.0,0.0
2018,G11073,Ontario,20260.1,0.4694,0.3575,0.0,0.0,0.0
2018,G11074,Alberta,12831.7875,0.0831,0.0736,0.0,70.72,0.0
2018,G11075,Quebec,12839.286,0.146,0.13,0.0,0.0,0.0
2018,G11076,Manitoba,26952.35,0.490475,0.4625,0.0,0.0,0.0
2018,G11077,Quebec,26273.6317,0.317,0.2826,0.0,0.0,0.0
2018,G11078,Alberta,18974.72,201.94,0.47,0.0,0.0,0.0
2018,G11079,Alberta,34554.225,523.2679,0.78198,0.0,5.7705,0.0
2018,G11080,Manitoba,31855.0,0.62,0.59,0.0,1690.52,0.0
2018,G11081,Ontario,97169.444,1.894829,1.706737,0.0,0.0,0.0
2018,G11082,Ontario,4879.0,69.083,46.139,0.0,0.0,0.0
2018,G11083,Ontario,10565.81,0.21462,0.1855,0.0,0.0,0.0
2018,G11085,Saskatchewan,10007.6533,0.1993,0.185,0.0,0.0,0.0
2018,G11086,Quebec,18836.75,0.448,0.3332,0.0,0.0,0.0
2018,G11087,Ontario,13122.0,0.257,0.243,0.0,0.0,0.0
2018,G11088,Ontario,6106.0,0.12,0.113,0.0,0.0,0.0
2018,G11089,Quebec,31435.0,0.6473,0.66207,0.0,0.0,0.0
2018,G11090,Quebec,9103.5,0.188,0.179,0.0,0.0,0.0
2018,G11091,Alberta,10305.7598,148.6334,1.0182,0.0,0.0,0.0
2018,G11092,Ontario,25168.0,0.49,0.44,0.0,0.0,0.0
2018,G11093,Ontario,0.0,1255.02663,0.0,0.0,0.0,0.0
2018,G11094,Ontario,38961.0,0.76,0.68,0.0,0.0,0.0
2018,G11095,Quebec,19719.0,0.4885,0.4062,0.0,0.0,0.0
2018,G11096,Saskatchewan,9571.0,83.851,0.161,0.0,0.0,0.0
2018,G11097,Ontario,28614.0,0.564,0.502,0.0,0.0,0.0
2018,G11098,Quebec,12551.0,0.2473,0.2205,0.0,0.0,0.0
2018,G11099,Alberta,18092.352,97.83,0.272,0.0,0.0,0.0
2018,G11100,Alberta,25683.579,291.744,0.335,0.0,0.0,0.0
2018,G11101,Alberta,13970.398,29.857,0.265,0.0,0.0,0.0
2018,G11102,Ontario,19684.94,0.388,0.35,0.0,0.0,0.0
2018,G11103,Ontario,18813.744,0.353,0.327,0.0,0.0,0.0
2018,G11104,Quebec,20328.679,0.4028,0.3545,0.0,0.0,0.0
2018,G11105,Ontario,21378.497,0.4202,0.37,0.0,0.0,0.0
2018,G11106,Ontario,31542.644,0.621,0.554,0.0,0.0,0.0
2018,G11107,Alberta,12050.56284,310.071933,0.325103,0.0,0.0,0.0
2018,G11108,Alberta,8658.583077,258.259512,0.234614,0.0,0.0,0.0
2018,G11109,Quebec,20418.417,0.413,0.378,0.0,0.0,0.0
2018,G11110,Alberta,6244.98,0.121,0.108,0.0,0.0,0.0
2018,G11111,Alberta,26843.0,0.65,0.45,0.0,0.0,0.0
2018,G11112,Alberta,41342.286,596.244,0.518,0.0,0.0,0.0
2018,G11113,Quebec,21590.69,6.310793,0.280833,0.0,3.0776,0.0
2018,G11114,Alberta,5369.764592,0.102695,0.226002,0.0,0.0,0.0
2018,G11115,Ontario,11339.549,2.018,0.592,0.0,0.0,0.0
2018,G11116,Quebec,12454.0,0.22,0.02,0.0,0.0,0.0
2018,G11117,Alberta,11964.16577,271.689353,0.463923,0.0,0.0,0.0
2018,G11119,Ontario,12212.14,0.24061,0.21445,0.0,0.0,0.0
2018,G11120,Ontario,24639.3716,1.4947,1.48,0.0,0.0,0.0
2018,G11121,Alberta,10365.67,0.253,0.43,0.0,0.0,0.0
2018,G11122,Ontario,18146.2927,0.3556,0.337,0.0,0.0,0.0
2018,G11123,Quebec,11511.714,0.579,0.228,0.0,0.0,0.0
2018,G11124,Ontario,26680.0,0.526,0.469,0.0,0.0,0.0
2018,G11125,Quebec,28040.38,1.014588,0.462354,0.0,0.0,0.0
2018,G11126,Ontario,30183.282,0.5875,0.5216,0.0,0.0,0.0
2018,G11127,Alberta,15859.72,0.4713,2.332,0.0,0.0,0.0
2018,G11128,Quebec,16851.055,0.401722,0.407235,0.0,0.0,0.0
2018,G11129,Ontario,14708.8378,0.2591,0.2291,0.0,0.0,0.0
2018,G11130,Alberta,32301.5,18.901,32.25,0.0,0.0,0.0
2018,G11131,Alberta,10445.2843,138.3901,1.6363,0.0,0.0,0.0
2018,G11132,Ontario,38117.697,0.751,0.669,0.0,0.0,0.0
2018,G11133,Ontario,14309.34,0.272,0.243,0.0,0.0,0.0
2018,G11134,Ontario,49991.55,0.997718,0.99093,0.0,0.0,0.0
2018,G11135,Manitoba,36168.78,0.6519,0.0652,0.0,0.0,0.0
2018,G11136,Manitoba,42022.0,0.74,0.65,0.0,0.0,0.0
2018,G11137,Alberta,9413.07469,135.30127,0.90638,0.0,0.0,0.0
2018,G11138,Alberta,13651.65732,705.1335,0.652202,0.0,0.0,0.0
2018,G11139,Alberta,10176.73143,142.560578,0.17665,0.0,0.0,0.0
2018,G11140,Nova Scotia,12599.11,0.22298,0.032298,0.0,0.0,0.0
2018,G11142,Ontario,32798.0,6.293,0.791,0.0,0.0,0.0
2018,G11144,Alberta,16135.8556,144.4674,0.1027,0.0,0.0,0.0
2018,G11145,Alberta,18028.59703,72.43943,0.55471,0.0,0.0,0.0
2018,G11147,Alberta,8393.066,183.762,0.226,0.0,0.0,0.0
2018,G11148,British Columbia,6400.165,325.098,0.168,0.0,0.0,0.0
2018,G11150,Saskatchewan,6542.426,179.864,0.076,0.0,0.0,0.0
2018,G11151,Quebec,16573.4,0.3252,0.305,0.0,0.0,0.0
2018,G11152,Quebec,23483.09,0.4591,0.437,0.0,0.0,0.0
2018,G11153,Alberta,14106.1572,0.2716,0.2761,0.0,0.0,0.0
2018,G11154,Alberta,12043.558,29.744,0.102,0.0,0.0,0.0
2018,G11155,Alberta,15756.895,160.409,0.384,0.0,0.0,0.0
2018,G11156,Manitoba,35516.64,0.74,0.63,0.0,0.0,0.0
2018,G11157,Saskatchewan,18338.432,396.847,0.152,0.0,0.0,0.0
2018,G11158,Ontario,15618.1227,0.3141,0.272,0.0,0.0,0.0
2018,G11159,Ontario,23004.03,4.35,0.54,0.0,344.903,0.0
2018,G11161,Alberta,64381.31,1.25,2.15168,0.0,0.0,0.0
2018,G11162,Ontario,0.0,1371.288072,0.0,0.0,0.0,0.0
2018,G11163,Alberta,8126.9694,74.8145,0.9305,0.0,0.0,0.0
2018,G11164,Alberta,7612.87044,121.5649,1.8645,0.0,0.0,0.0
2018,G11165,Ontario,11641.33,0.268,0.201,0.0,0.0,0.0
2018,G11167,Quebec,12782.0,0.201,0.183,0.0,0.0,0.0
2018,G11168,Alberta,12916.585,490.824,0.195,0.0,0.0,0.0
2018,G11169,Alberta,28249.0,0.098,0.04264,0.0,0.0,0.0
2018,G11170,Alberta,9869.111,23.356,0.157,0.0,0.0,0.0
2018,G11171,Saskatchewan,12392.2978,99.642,10.549878,0.0,0.0,0.0
2018,G11172,Ontario,37838.9,0.737,0.661,0.0,0.0,0.0
2018,G11173,Manitoba,30669.2,0.605,0.54,0.0,0.0,0.0
2018,G11174,Alberta,13747.4,0.26,0.23,0.0,0.0,0.0
2018,G11175,Manitoba,28108.9,0.55,0.49,0.0,0.0,0.0
2018,G11176,Quebec,5898.0,177.3,19.11,0.0,0.0,0.0
2018,G11177,Alberta,12226.89,377.82,0.32,0.0,0.0,0.0
2018,G11178,Alberta,12449.325,195.889,0.293,0.0,0.0,0.0
2018,G11179,Alberta,28248.446,3.296,1.256,0.0,0.0,0.0
2018,G11180,Alberta,23427.0427,224.0249,2.4871,0.0,0.0,0.0
2018,G11181,Alberta,9329.805,136.084,0.218,0.0,0.0,0.0
2018,G11182,Alberta,12100.976,23.852,0.166,0.0,0.0,0.0
2018,G11183,Alberta,10831.466,8.81,0.18,0.0,0.0,0.0
2018,G11185,Alberta,12865.1348,17.5043,2.0438,0.0,0.0,0.0
2018,G11186,Saskatchewan,26273.62,0.518,0.462,0.0,0.0,0.0
2018,G11187,Alberta,9293.51,33.3535,0.1504,0.0,0.0,0.0
2018,G11190,Alberta,14038.117,77.226,0.194,0.0,0.0,0.0
2018,G11191,British Columbia,11446.018,9.833,0.21,0.0,0.0,0.0
2018,G11192,Alberta,15370.97,820.92,0.192,0.0,0.0,0.0
2018,G11193,Alberta,6092.734,874.188,0.16,0.0,0.0,0.0
2018,G11195,Alberta,13635.614,147.746,0.351,0.0,0.0,0.0
2018,G11196,Alberta,22471.67,178.693,0.45,0.0,0.0,0.0
2018,G11197,Alberta,8960.377,70.52,0.176,0.0,0.0,0.0
2018,G11200,Alberta,26920.553,299.32,0.693,0.0,0.0,0.0
2018,G11202,Alberta,8491.691,92.013,0.104,0.0,0.0,0.0
2018,G11203,Quebec,113.2,593.245,0.051,0.0,0.0,0.0
2018,G11205,Alberta,12882.476,91.022,0.248,0.0,0.0,0.0
2018,G11206,Quebec,14504.0,0.408,0.119,0.0,0.0,0.0
2018,G11207,British Columbia,21694.6132,228.8298,0.6435,0.0,0.0,0.0
2018,G11208,Quebec,36230.25,14.972,9.983,0.0,0.0,0.0
2018,G11209,Quebec,10607.0,0.702,0.121,0.0,0.0,0.0
2018,G11210,Quebec,10607.0,0.702,0.121,0.0,0.0,0.0
2018,G11211,Manitoba,1208.741,996.34349,0.07695,0.0,0.0,0.0
2018,G11212,Ontario,24884.806,97.0112,16.083,0.0,0.0,0.0
2018,G11213,Saskatchewan,86688.8096,432.7807,14.2569,0.0,0.0,0.0
2018,G11215,Saskatchewan,20040.354,10.7926,0.2957,0.0,0.0,0.0
2018,G11216,Alberta,22564.975,22.196,0.375,0.0,0.0,0.0
2018,G11217,Alberta,12708.941,96.084,0.278,0.0,0.0,0.0
2018,G11219,Alberta,8707.26,50.999,0.186,0.0,0.0,0.0
2018,G11220,Ontario,12254.0,0.107,0.101,0.0,442.1768,0.0
2018,G11221,Quebec,32699.7,1.4585,0.5704,0.0,8.34927,0.0
2018,G11222,Alberta,8331.794,108.173,0.257,0.0,0.0,0.0
2018,G11225,Quebec,30038.478,0.659,0.539,0.0,0.0,0.0
2018,G11226,Alberta,16488.6603,107.852,3.3879,0.0,0.0,0.0
2018,G11227,British Columbia,7409.4348,94.2348,13.0421,0.0,0.0,0.0
2018,G11228,British Columbia,13903.9864,0.324,0.4934,0.0,0.0,0.0
2018,G11229,Quebec,17158.0,1.5498,0.6889,0.0,0.0,0.0
2018,G11231,Quebec,28360.0,0.5666,0.5169,0.0,0.0,0.0
2018,G11232,Alberta,20273.7,242.6075,2.2119,0.0,0.0,0.0
2018,G11233,Alberta,16116.0,276.21,32.0,0.0,0.0,0.0
2018,G11234,Ontario,926.0,0.03,42.79,0.0,0.0,0.0
2018,G11235,Alberta,18920.04,0.32,0.041,0.0,0.0,0.0
2018,G11236,Alberta,23280.72,0.47833,0.40538,0.0,0.0,0.0
2018,G11237,Quebec,17585.0,204.54,6.7,0.0,0.0,0.0
2018,G11238,Alberta,19544.894,574.842,0.428,0.0,0.0,0.0
2018,G11239,Alberta,14122.0,0.28,0.24,0.0,0.0,0.0
2018,G11240,Alberta,16729.0,0.33,0.29,0.0,0.0,0.0
2018,G11241,Ontario,12327.0102,0.2419,0.2156,0.0,0.0,0.0
2018,G11242,Quebec,12887.572,0.182,0.185,0.0,95.881,0.0
2018,G11243,Ontario,7838.9,0.15,0.14,0.0,0.0,0.0
2018,G11244,Saskatchewan,9893.096,21.942,0.067,0.0,0.0,0.0
2018,G11245,Saskatchewan,43366.315,247.09,0.518,0.0,0.0,0.0
2018,G11247,Alberta,29043.805,61.46,0.322,0.0,0.0,0.0
2018,G11249,Alberta,25486.73,38.753,0.293,0.0,0.0,0.0
2018,G11250,Alberta,13802.766,127.004,0.344,0.0,0.0,0.0
2018,G11251,Alberta,21448.69,0.58324,0.38992,0.0,0.0,0.0
2018,G11252,Saskatchewan,17501.532,81.045,0.259,0.0,0.0,0.0
2018,G11253,Alberta,34732.9101,494.6171,3.8625,0.0,0.0,0.0
2018,G11255,Nova Scotia,23820.25,0.471,0.208,0.0,0.0,0.0
2018,G11256,Nova Scotia,14060.33,1.972,1.43,0.0,0.0,0.0
2018,G11257,Alberta,22109.375,220.961,0.396,0.0,0.0,0.0
2018,G11258,Alberta,14488.995,1.355,0.63,0.0,0.0,0.0
2018,G11260,Alberta,12360.27,97.55,7.39,0.0,0.0,0.0
2018,G11262,Alberta,16735.733,19.547,0.216,0.0,0.0,0.0
2018,G11263,Alberta,11621.7752,168.1299,0.3082,0.0,0.0,0.0
2018,G11265,Alberta,9673.443,242.661,0.232,0.0,0.0,0.0
2018,G11266,Alberta,16935.251,261.666,0.444,0.0,0.0,0.0
2018,G11268,Alberta,8565.4,182.34,0.218,0.0,0.0,0.0
2018,G11269,Alberta,8428.359,150.744,0.136,0.0,0.0,0.0
2018,G11270,Alberta,8803.68,620.567,0.218,0.0,0.0,0.0
2018,G11271,Alberta,17613.658,482.962,0.374,0.0,0.0,0.0
2018,G11272,Alberta,8865.216,201.844,0.23,0.0,0.0,0.0
2018,G11273,Alberta,4267.301,343.844,0.111,0.0,0.0,0.0
2018,G11274,Alberta,5806.585,211.645,0.152,0.0,0.0,0.0
2018,G11275,Alberta,20083.32,2.9212,0.347377,0.0,0.0,0.0
2018,G11276,Alberta,4846.266,321.473,0.128,0.0,0.0,0.0
2018,G11279,Alberta,11821.695,245.649,0.168,0.0,0.0,0.0
2018,G11280,Alberta,6280.511901,168.021974,0.14736,0.0,0.0,0.0
2018,G11281,Alberta,23902.27988,404.0315,0.48652,0.0,0.0,0.0
2018,G11282,Alberta,9955.97,66.86,1.07,0.0,0.0,0.0
2018,G11283,Alberta,11206.44,133.63,1.13,0.0,0.0,0.0
2018,G11284,Alberta,7132.888162,161.254845,0.193883,0.0,0.0,0.0
2018,G11285,Alberta,12610.22439,200.271317,0.254435,0.0,0.0,0.0
2018,G11286,Alberta,8880.540429,191.50018,0.241385,0.0,0.0,0.0
2018,G11287,Alberta,12130.337,319.243,0.265,0.0,0.0,0.0
2018,G11288,Alberta,15749.631,83.779,0.282,0.0,0.0,0.0
2018,G11290,Alberta,10925.849,87.356,0.2,0.0,0.0,0.0
2018,G11292,Alberta,9746.147,109.071,0.187,0.0,0.0,0.0
2018,G11293,Alberta,14936.267,112.456,0.306,0.0,0.0,0.0
2018,G11294,Alberta,9420.94,77.996,0.203,0.0,0.0,0.0
2018,G11296,Alberta,9415.468,118.507,0.262,0.0,0.0,0.0
2018,G11297,Alberta,20148.18,160.37,0.451,0.0,0.0,0.0
2018,G11299,Alberta,11934.908,157.858,0.312,0.0,0.0,0.0
2018,G11300,Alberta,8053.647,105.71,0.199,0.0,0.0,0.0
2018,G11301,Alberta,10692.339,178.738,0.275,0.0,0.0,0.0
2018,G11302,Ontario,0.0,605.349,0.0,0.0,0.0,0.0
2018,G11303,Alberta,31011.7546,270.873342,1.864453,0.0,0.0,0.0
2018,G11304,Alberta,12700.70051,116.357158,0.687638,0.0,0.0,0.0
2018,G11306,Alberta,8133.9162,133.5283,1.7684,0.0,0.0,0.0
2018,G11307,Alberta,16800.072,49.37,0.217,0.0,0.0,0.0
2018,G11308,Alberta,9961.599,114.6,0.13,0.0,0.0,0.0
2018,G11309,Alberta,18272.962,198.664,0.365,0.0,0.0,0.0
2018,G11310,Alberta,19331.2459,25.0627,0.3487,0.0,0.0,0.0
2018,G11311,Alberta,9490.078,98.377,0.246,0.0,0.0,0.0
2018,G11312,Alberta,7457.568,100.289,0.207,0.0,0.0,0.0
2018,G11313,Alberta,8227.6068,141.4368,0.646,0.0,0.0,0.0
2018,G11315,Ontario,71308.55955,1.422898,1.261001,0.0,0.0,0.0
2018,G11319,Ontario,22820.0,0.55,0.395,0.0,0.0,0.0
2018,G11320,Alberta,9320.801,59.36,0.142,0.0,0.0,0.0
2018,G11321,Saskatchewan,40980.34,0.87,1.1,0.0,0.0,0.0
2018,G11322,Ontario,47530.0,0.899,0.85,0.0,0.0,0.0
2018,G11323,British Columbia,11024.7223,31.6,0.261,0.0,0.0,0.0
2018,G11325,Saskatchewan,21414.0,0.41,0.393,0.0,0.0,0.0
2018,G11326,Alberta,20585.6616,44.3134,6.1035,0.0,0.0,0.0
2018,G11327,Alberta,57287.0038,138.3106,17.2336,0.0,0.0,0.0
2018,G11328,Alberta,13825.606,31.912,0.228,0.0,0.0,0.0
2018,G11330,Alberta,18721.09741,149.2151,1.00101,0.0,0.0,0.0
2018,G11331,Saskatchewan,48244.81,0.8194,0.7274,0.0,0.0,0.0
2018,G11335,Alberta,18898.875,0.25,0.223,0.0,0.0,0.0
2018,G11336,Quebec,17808.9,0.4215,1.4479,0.0,0.0,0.0
2018,G11337,Alberta,150.3586,845.702103,0.549681,0.0,0.0,0.0
2018,G11338,Saskatchewan,10148.1285,45.8663,0.1682,0.0,0.0,0.0
2018,G11339,Ontario,18.403,843.57735,0.00034,0.0,0.0,0.0
2018,G11340,Ontario,0.0,1276.305,0.0,0.0,0.0,0.0
2018,G11341,Ontario,0.0,591.0,0.0,0.0,0.0,0.0
2018,G11342,Alberta,6260.1506,229.1037,0.4644,0.0,0.0,0.0
2018,G11343,Alberta,6984.8486,349.2792,1.0435,0.0,0.0,0.0
2018,G11344,Alberta,17751.2458,189.7668,1.8651,0.0,0.0,0.0
2018,G11345,Alberta,21575.2716,90.6966,0.6627,0.0,0.0,0.0
2018,G11347,Alberta,4284.511,282.984,0.108,0.0,0.0,0.0
2018,G11348,British Columbia,13357.1207,39.1869,0.3347,0.0,0.0,0.0
2018,G11349,Alberta,3005.818,777.565,0.049,0.0,0.0,0.0
2018,G11351,British Columbia,23963.816,22.574,0.39,0.0,0.0,0.0
2018,G11354,Saskatchewan,18905.5985,894.7822,3.9461,0.0,0.0,0.0
2018,G11355,Alberta,10265.361,45.694,0.14,0.0,0.0,0.0
2018,G11357,British Columbia,23326.1799,42.5628,0.5065,0.0,0.0,0.0
2018,G11360,British Columbia,22743.639,447.708,0.136,0.0,0.0,0.0
2018,G11361,Ontario,12616.8606,0.2581,0.2793,0.0,0.0,0.0
2018,G11362,Alberta,24687.122,0.658,0.686,0.0,0.0,0.0
2018,G11363,Alberta,147.374,1326.307707,0.05329,0.0,0.0,0.0
2018,G11364,Alberta,22886.64822,604.05531,1.74974,0.0,0.0,0.0
2018,G11365,Alberta,10473.7,0.2046,0.1817,0.0,0.0,0.0
2018,G11366,Alberta,12590.962,259.906,0.186,0.0,0.0,0.0
2018,G11367,Alberta,8093.712,88.422,0.22,0.0,0.0,0.0
2018,G11368,Ontario,16883.2,0.24,0.2383,0.0,0.0,0.0
2018,G11369,Saskatchewan,8444.951054,1.229586,8.1e-05,0.0,0.0,0.0
2018,G11371,Alberta,9288.41,68.461,0.018,0.0,0.0,0.0
2018,G11372,Alberta,26088.99,75.712,0.315,0.0,0.0,0.0
2018,G11373,Alberta,9581.575,156.235,0.187,0.0,0.0,0.0
